Peak-to-Peak Amplitude,RMS
0.10424805,0.010951786
0.10180664,0.011251556
0.10229492,0.010856301
0.105163574,0.010970171
0.11166382,0.0111997025
0.10418701,0.011287042
0.10223389,0.011183636
0.10003662,0.011088335
0.10467529,0.010986793
0.100982666,0.010916417
0.09814453,0.011220628
0.104888916,0.011090469
0.097961426,0.011027783
0.10192871,0.0109358225
0.0942688,0.010845396
0.10501099,0.011284389
0.11053467,0.010999172
0.10772705,0.010972135
0.10949707,0.011127418
0.10202026,0.011129957
0.10253906,0.01108784
0.10595703,0.011118803
0.10644531,0.011144069
0.10369873,0.010895377
0.112579346,0.010948908
0.10998535,0.011094086
0.10189819,0.010991408
0.11248779,0.01111588
0.114593506,0.011037372
0.097351074,0.011099976
0.09786987,0.0109478915
0.11444092,0.011147956
0.119262695,0.011081499
0.10333252,0.010896618
0.100372314,0.011068201
0.102996826,0.011141616
0.100738525,0.011227455
0.10015869,0.010949395
0.10067749,0.011263877
0.11651611,0.011046603
0.10028076,0.011243096
0.10534668,0.011145077
0.1071167,0.010908111
0.10635376,0.011128418
0.09970093,0.011111191
0.111846924,0.011047973
0.10494995,0.011045728
0.10559082,0.011082345
0.09851074,0.011102118
0.11123657,0.011014845
0.13632202,0.011126346
0.12246704,0.011287841
0.11010742,0.011057988
0.10745239,0.011048215
0.113464355,0.0111985905
