Peak-to-Peak Amplitude,RMS
0.1098938,0.012073091
0.09680176,0.011088706
0.09423828,0.010233443
0.13265991,0.011147186
0.11413574,0.0111942785
0.090667725,0.010989905
0.09716797,0.010953015
0.098846436,0.010985158
0.112335205,0.011864892
0.09082031,0.010237047
0.11416626,0.01201151
0.09829712,0.011164937
0.10903931,0.01103809
0.09902954,0.011130593
0.08648682,0.01028331
0.094329834,0.011168366
0.08352661,0.0102571305
0.11685181,0.011987317
0.09365845,0.011178405
0.08770752,0.010183049
0.09564209,0.011189743
0.10040283,0.0111643
0.10336304,0.010978182
0.1015625,0.011125312
0.09265137,0.0102177
0.10348511,0.011107629
0.1758728,0.011058061
0.10211182,0.010238109
0.09277344,0.011079288
0.11395264,0.011507844
0.10122681,0.01116446
0.09591675,0.011104629
0.09780884,0.010255034
0.090545654,0.010247389
0.102264404,0.0113176415
0.09841919,0.011140969
0.10122681,0.011084781
0.110839844,0.012184924
0.1312561,0.01203708
0.1020813,0.012006725
0.11413574,0.011863444
0.093048096,0.011134191
0.10406494,0.011264578
0.09121704,0.010223091
0.09490967,0.011041734
0.10192871,0.011273696
0.09265137,0.011143151
0.09561157,0.011154186
0.10308838,0.011158502
0.09439087,0.011181451
0.08404541,0.010254651
0.10119629,0.011162299
0.09118652,0.011096597
0.09536743,0.010955881
