Peak-to-Peak Amplitude,RMS,Standard Deviation,Area Under Signal,Peak Positive,Peak Negative,Number of Peaks,Distance from Mean,SNR,Spectral Entropy,Zero Crossing Rate,Distance from Mean F
0.11013794,0.01216429,0.012164289,0.095662184,0.052001953,-0.058135986,4,0.00956622,0.435349,10.432107,0.10312406399760383,1.8598143
0.1053772,0.011157332,0.011157332,0.08873763,0.04827881,-0.05709839,0,0.008873764,0.45474124,10.51025,0.13735523162939298,1.6767588
0.10534668,0.011077541,0.01107754,0.08832779,0.052520752,-0.052825928,0,0.00883278,1.1604413,11.01098,0.3820044179313099,1.9499676
0.097717285,0.011129235,0.011129234,0.088643536,0.049194336,-0.04852295,0,0.008864357,0.43909073,10.511637,0.13567510732827476,1.6290512
0.11743164,0.010206975,0.010206974,0.080748245,0.0675354,-0.04989624,0,0.008074822,0.8692159,10.902124,0.254642571884984,1.6232809
0.10253906,0.011122141,0.011122141,0.0885145,0.050323486,-0.052215576,0,0.00885145,0.5920792,10.752061,0.1932704547723642,1.4820793
0.09857178,0.0111783715,0.0111783715,0.088948496,0.051574707,-0.04699707,1,0.008894851,0.43702555,10.375774,0.09221651607428115,1.8888652
0.08505249,0.01023828,0.010238279,0.08225255,0.04321289,-0.0418396,1,0.008225255,0.43869236,10.665346,0.1354816668330671,1.352501
0.08609009,0.010232275,0.010232274,0.081620455,0.0418396,-0.04425049,1,0.008162048,0.49003446,10.430845,0.10280426317891374,1.8263811
0.09786987,0.011166183,0.011166181,0.088951446,0.045654297,-0.052215576,0,0.008895146,0.46836767,10.561888,0.15142178763977635,1.6071831
0.14050293,0.011107714,0.011107713,0.0867728,0.06628418,-0.07421875,0,0.008677281,0.6335652,10.641652,0.14546725239616615,1.900825
0.09851074,0.0102284,0.0102284,0.081546314,0.048828125,-0.049682617,0,0.008154631,0.6043159,10.730677,0.1541751946884984,1.5076253
0.08001709,0.010149129,0.01014913,0.08151117,0.04043579,-0.0395813,1,0.008151116,0.2732072,9.853841,0.048800044928115016,1.9349465
0.10858154,0.011187357,0.011187358,0.08896077,0.05831909,-0.05026245,0,0.008896077,0.50406355,10.60034,0.14381988817891375,1.6050605
0.11306763,0.011901294,0.011901295,0.09345592,0.05014038,-0.062927246,2,0.009345594,0.3257273,10.282249,0.08195792981230032,1.7088447
0.096343994,0.011132724,0.011132725,0.08867763,0.045898438,-0.050445557,0,0.008867763,0.48001873,10.402866,0.09769681010383387,1.9378775
0.105895996,0.011103068,0.0111030685,0.087783694,0.051513672,-0.054382324,0,0.00877837,1.1994017,11.036336,0.3122706794129393,1.8288972
0.097229004,0.011202949,0.011202948,0.08942769,0.04675293,-0.050476074,0,0.008942768,0.516447,10.509555,0.11141236521565495,1.8561571
0.10140991,0.01110343,0.011103431,0.08824975,0.05441284,-0.04699707,1,0.008824977,0.5821396,10.826218,0.16688298722044728,1.4383584
0.08898926,0.0102087995,0.010208799,0.08155347,0.04486084,-0.044128418,0,0.008155344,0.52588624,10.544377,0.11661497853434505,1.7211752
0.09237671,0.011131428,0.011131428,0.088823974,0.043548584,-0.048828125,1,0.008882398,0.33638096,10.194283,0.08728378344648563,1.8309156
0.10635376,0.011160213,0.011160212,0.08882291,0.057495117,-0.048858643,0,0.008882294,0.47618118,10.559685,0.14827525958466453,1.6210197
0.09750366,0.011208461,0.011208462,0.08914818,0.049713135,-0.047790527,0,0.008914819,0.56774336,10.756323,0.18195574580670926,1.4075313
0.08395386,0.01025683,0.010256829,0.0827813,0.04208374,-0.041870117,1,0.0082781315,0.43018633,10.697207,0.1347032248402556,1.2998984
0.09561157,0.011185022,0.011185021,0.08947684,0.04611206,-0.04949951,1,0.008947683,0.48436055,10.450237,0.1028136232028754,1.87576
0.09375,0.010255556,0.010255556,0.081654236,0.039276123,-0.054473877,0,0.008165425,0.61993796,10.81706,0.1985323482428115,1.3321029
0.10836792,0.01207837,0.012078369,0.09519995,0.05496216,-0.05340576,1,0.009519997,0.41617894,10.424822,0.0963895267571885,1.8057466
0.088897705,0.010228256,0.010228255,0.08166686,0.044189453,-0.044708252,1,0.008166687,0.4824766,10.491742,0.10319270417332269,1.7377
0.08743286,0.010256104,0.010256103,0.081863455,0.044921875,-0.042510986,1,0.008186347,0.4892993,10.497829,0.10794603634185304,1.7422966
0.10498047,0.011040232,0.011040233,0.08840489,0.056549072,-0.048431396,1,0.008840488,0.5023331,10.721317,0.16405781998801916,1.5961035
0.32260132,0.011132348,0.01113235,0.061891083,0.17349243,-0.14910889,0,0.0061891084,1.2976639,11.076446,0.12394543730031948,1.9280193
0.14324951,0.011058868,0.011058867,0.08638187,0.069488525,-0.07376099,0,0.008638189,0.74053293,10.755995,0.17493728783945686,1.9021099
0.10592651,0.011110391,0.0111103915,0.088605806,0.05621338,-0.049713135,1,0.00886058,0.31831208,10.107367,0.057025945986421724,1.9122934
0.09161377,0.010241199,0.010241199,0.081850395,0.047698975,-0.043914795,1,0.00818504,0.44788694,10.64546,0.14367168779952078,1.3866192
0.10220337,0.010988656,0.010988656,0.08760123,0.05722046,-0.04498291,0,0.008760121,0.63686687,10.725019,0.14218656399760382,1.7998313
0.12680054,0.0112032285,0.011203229,0.08863734,0.06820679,-0.05859375,1,0.008863732,0.56803894,10.593776,0.12921357078674123,1.9107709
0.11520386,0.011251827,0.011251827,0.0895397,0.05807495,-0.057128906,0,0.00895397,0.5849016,10.7521515,0.18685415834664537,1.6093789
0.11203003,0.011032869,0.011032867,0.08672798,0.05722046,-0.05480957,0,0.008672796,0.51714236,10.487436,0.10620663188897764,1.8773167
0.10787964,0.01115793,0.011157931,0.08824717,0.05331421,-0.05456543,1,0.008824718,0.65695834,10.735014,0.16820119059504793,1.8223218
0.10281372,0.011070506,0.011070504,0.08842821,0.05255127,-0.05026245,2,0.008842824,0.44707868,10.629868,0.11879118410543131,1.4576848
0.118133545,0.011100482,0.011100479,0.08699888,0.0619812,-0.056152344,0,0.0086998865,0.56710297,10.622304,0.1409884809305112,1.7330213
0.104400635,0.011104724,0.011104722,0.088507384,0.053894043,-0.05050659,0,0.00885074,0.77650934,10.9214525,0.24778167432108625,1.5057377
0.10336304,0.011177141,0.011177141,0.08919531,0.04849243,-0.054870605,1,0.008919532,0.4583327,10.58338,0.13549102685702874,1.5453149
0.099609375,0.011041951,0.011041952,0.08804784,0.047546387,-0.05206299,0,0.008804781,0.51330495,10.605318,0.11977398662140575,1.8097566
0.09033203,0.011040804,0.011040803,0.08797031,0.045166016,-0.045166016,1,0.00879703,0.4976875,10.511582,0.10928607977236422,1.8161138
0.10891724,0.0120954,0.0120954,0.09519075,0.05380249,-0.055114746,1,0.009519078,0.4511456,10.455136,0.10610523162939298,1.8565385
0.11004639,0.011894016,0.0118940165,0.09394592,0.05831909,-0.051727295,0,0.0093945945,0.48349676,10.747479,0.16259609624600638,1.3465049
0.09188843,0.010253902,0.010253902,0.08247085,0.047180176,-0.044708252,1,0.008247087,0.39345622,10.621782,0.11961018620207668,1.3826635
0.123809814,0.011954315,0.011954315,0.09373279,0.06161499,-0.062194824,3,0.009373281,0.29678023,10.121714,0.08759110423322684,1.8157176
0.09933472,0.011090762,0.01109076,0.088390015,0.0473938,-0.051940918,0,0.008839003,0.5584748,10.7379875,0.17856273712060702,1.4154822
0.1081543,0.012026645,0.012026645,0.094633296,0.05493164,-0.053222656,3,0.009463333,0.45574257,10.666808,0.15989104932108625,1.4140743
0.10101318,0.0110694375,0.0110694375,0.0883116,0.0501709,-0.050842285,1,0.00883116,0.44950625,10.529842,0.14171388278753994,1.6397849
0.1237793,0.0113419825,0.011341981,0.08963712,0.06524658,-0.058532715,0,0.008963714,0.59872454,10.740236,0.13793399311102236,1.6703945
0.11065674,0.011150987,0.011150986,0.08890785,0.05923462,-0.05142212,0,0.008890789,0.44905362,10.5112095,0.1387654752396166,1.6649147
0.110961914,0.011069006,0.011069006,0.088275075,0.0579834,-0.052978516,1,0.0088275075,0.53061545,10.706236,0.1680139901158147,1.6235288
0.101257324,0.011119102,0.011119102,0.08829061,0.05065918,-0.050598145,0,0.008829063,0.96587,10.923057,0.24764439396964857,1.9228023
0.08358765,0.010142449,0.010142449,0.08098096,0.040802002,-0.042785645,1,0.008098098,0.490626,10.439773,0.10312718400559105,1.8268048
0.09765625,0.011158048,0.011158047,0.08916849,0.04748535,-0.0501709,1,0.008916852,0.4672733,10.355356,0.08940382887380191,2.0022414
0.09527588,0.011115434,0.011115435,0.088703655,0.046691895,-0.048583984,0,0.008870363,0.79833716,10.922176,0.27454510283546324,1.5293888
0.1288147,0.010245324,0.010245324,0.078571886,0.06616211,-0.06265259,0,0.0078571895,0.750906,10.81314,0.2122806634384984,1.6782519
0.09762573,0.010260187,0.010260187,0.08161853,0.051757812,-0.04586792,1,0.008161856,0.6327053,10.841534,0.21015437799520767,1.2918761
0.09976196,0.011092113,0.011092113,0.0883885,0.049835205,-0.049926758,1,0.008838851,0.5261282,10.718931,0.16390337959265175,1.6157111
0.09616089,0.01117309,0.01117309,0.08916639,0.04611206,-0.050048828,1,0.008916644,0.46397078,10.4463215,0.09957037490015974,1.8430037
0.1144104,0.011070869,0.011070867,0.08820557,0.05380249,-0.06060791,0,0.008820557,0.773757,10.835626,0.3525936626397764,1.7359158
0.10586548,0.012056129,0.01205613,0.09522039,0.049682617,-0.05618286,1,0.009522041,0.42616075,10.568193,0.13705883087060702,1.5247726
0.11315918,0.011900653,0.011900654,0.09421983,0.059539795,-0.053619385,1,0.009421982,0.43383586,10.435312,0.09852829223242812,1.8215013
0.09136963,0.0102477865,0.010247786,0.08190182,0.04537964,-0.04598999,1,0.008190184,0.46196654,10.62685,0.14991170377396165,1.4652157
0.113861084,0.012130526,0.012130526,0.09555124,0.055664062,-0.05819702,2,0.009555127,0.45105946,10.479217,0.11382881140175719,1.799657
0.09146118,0.011078063,0.011078063,0.0884876,0.04623413,-0.04522705,0,0.008848762,0.4337963,10.519261,0.1389339556709265,1.605505
0.10418701,0.011196791,0.011196792,0.08887929,0.050720215,-0.053466797,0,0.008887928,0.8863535,10.86562,0.22475445537140576,1.9724392
0.11828613,0.011841139,0.011841139,0.09286447,0.05935669,-0.058929443,0,0.009286448,0.5143781,10.572539,0.12466927915335463,1.7945553
0.09371948,0.011139861,0.011139859,0.089000925,0.047332764,-0.04638672,1,0.008900091,0.46592647,10.44701,0.09948925469249201,1.842104
0.09436035,0.011041343,0.011041342,0.08857516,0.045684814,-0.048675537,1,0.008857518,0.46594453,10.441413,0.0977014901158147,1.8429861
0.109069824,0.011215754,0.011215752,0.088601425,0.054138184,-0.05493164,0,0.008860143,0.51025057,10.563624,0.10885083865814696,1.8657888
0.09701538,0.010299317,0.010299317,0.08178526,0.050323486,-0.046691895,0,0.0081785275,0.5625778,10.57126,0.13091085513178913,1.7487469
0.09628296,0.011051349,0.011051349,0.08783513,0.045776367,-0.05050659,1,0.00878352,0.46363994,10.386275,0.09617112619808307,1.92498
0.104888916,0.011207217,0.011207217,0.089231156,0.05429077,-0.050598145,0,0.008923115,0.571138,10.725259,0.181428464456869,1.6440874
0.101257324,0.012197448,0.012197449,0.09733842,0.04827881,-0.052978516,4,0.009733842,0.3756967,10.779321,0.14111484125399362,1.1752144
0.11550903,0.011091398,0.011091395,0.087479524,0.054840088,-0.060668945,0,0.008747954,0.81321764,10.771174,0.23552628294728434,2.0820744
0.1020813,0.011201575,0.011201574,0.08925769,0.04937744,-0.052703857,1,0.0089257695,0.49619374,10.49655,0.10871043829872204,1.8347114
0.11520386,0.011903902,0.011903902,0.09398736,0.051635742,-0.063568115,1,0.00939874,0.46048716,10.492359,0.10806615664936102,1.7985394
0.09576416,0.011080132,0.011080131,0.088256866,0.047027588,-0.048736572,1,0.0088256905,0.46616715,10.398792,0.09735360922523961,1.938207
0.10559082,0.011234217,0.011234216,0.08911775,0.051818848,-0.053771973,1,0.008911773,0.78554535,10.897866,0.2106020991413738,1.6821067
0.102874756,0.011949473,0.011949472,0.09421992,0.05090332,-0.051971436,0,0.009421993,0.40633816,10.32073,0.08959414936102236,1.916729
0.11651611,0.012225614,0.012225616,0.09622542,0.061309814,-0.0552063,4,0.009622542,0.39799955,10.530016,0.13812431359824281,1.5747076
0.1065979,0.011993269,0.011993266,0.094387054,0.051483154,-0.055114746,0,0.009438707,0.40164697,10.379272,0.094054200778754,1.8013155
0.08526611,0.010176102,0.010176101,0.08134428,0.04119873,-0.044067383,0,0.008134427,0.48877224,10.465256,0.10293686351837061,1.7542398
0.098358154,0.011006026,0.011006024,0.08782771,0.051086426,-0.04727173,2,0.008782774,0.48108602,10.617063,0.14578705321485624,1.536837
0.09793091,0.0110994065,0.011099406,0.08870377,0.05227661,-0.045654297,1,0.008870373,0.31722963,10.015449,0.058497029752396165,1.9766464
0.10372925,0.011154072,0.011154071,0.08851644,0.055664062,-0.048065186,1,0.008851645,0.44948217,10.569009,0.11865858376597443,1.7516141
0.10348511,0.012077817,0.012077817,0.09503529,0.053131104,-0.050354004,1,0.009503531,0.5748903,10.756413,0.1649766623402556,1.6356515
0.09515381,0.011258355,0.011258354,0.089844756,0.048828125,-0.046325684,0,0.008984473,0.4420121,10.335747,0.08828530601038338,1.9507964
0.17279053,0.011280953,0.011280953,0.08913107,0.08370972,-0.08908081,0,0.008913106,1.2272944,11.037449,0.31872129592651754,1.9055613
0.09857178,0.011132732,0.011132732,0.08887933,0.048797607,-0.04977417,0,0.008887937,0.4878319,10.621444,0.15166202825479233,1.5199909
0.115875244,0.011318835,0.0113188345,0.09033204,0.05609131,-0.059783936,2,0.009033205,0.6691078,10.890602,0.1943796176118211,1.4324101
0.10543823,0.011174007,0.011174005,0.08888464,0.05215454,-0.05328369,0,0.008888464,0.4179531,10.350565,0.0905909919129393,1.8353124
0.11013794,0.011299149,0.011299149,0.08989889,0.05670166,-0.05343628,1,0.008989891,0.5479697,10.726912,0.18194170577076677,1.6232864
0.10180664,0.0111309085,0.0111309085,0.08865198,0.047912598,-0.053894043,0,0.008865198,0.4670603,10.531727,0.14185272314297126,1.6581401
0.106933594,0.011116326,0.011116326,0.08832652,0.054870605,-0.05206299,0,0.008832651,0.5822014,10.695225,0.13327270117811502,1.7586677
0.13131714,0.0110342,0.0110342,0.083578706,0.06951904,-0.061798096,0,0.008357872,0.9266437,10.887816,0.23244215505191693,1.934745
0.11383057,0.012058878,0.012058877,0.09508122,0.053344727,-0.06048584,3,0.009508122,0.45581228,10.501089,0.11278048871805112,1.7915045
0.09170532,0.011159802,0.011159802,0.08986484,0.043151855,-0.048553467,1,0.008986484,0.43473157,10.608316,0.12211243260782748,1.4859327
0.111450195,0.01122312,0.011223121,0.08899821,0.05633545,-0.055114746,0,0.008899822,0.84932756,10.887074,0.2033824006589457,1.757888
0.1081543,0.012030473,0.012030473,0.095771104,0.05404663,-0.054107666,2,0.009577113,0.33405593,10.47711,0.11953062599840256,1.511074
0.092041016,0.010233044,0.010233044,0.08168839,0.04309082,-0.048950195,0,0.008168839,0.49849778,10.459663,0.10504910892571885,1.7719501
0.111694336,0.01190247,0.01190247,0.093859434,0.0569458,-0.054748535,0,0.009385946,0.48365867,10.646763,0.16089101188099042,1.4895787
0.096069336,0.010252016,0.010252015,0.08168579,0.05215454,-0.043914795,0,0.008168578,0.47714743,10.4825,0.1021865015974441,1.689299
0.113586426,0.011158585,0.011158584,0.08871959,0.06237793,-0.051208496,1,0.008871959,0.5354501,10.721416,0.16865047174520767,1.6346755
0.09378052,0.01113108,0.01113108,0.0887419,0.044403076,-0.04937744,0,0.008874194,0.49348703,10.667631,0.15192566892971246,1.4541411
0.10159302,0.010261721,0.01026172,0.08070127,0.05203247,-0.049560547,0,0.00807013,0.3632237,10.060835,0.06348436251996806,1.9411439
0.11187744,0.011276755,0.011276753,0.08926716,0.05407715,-0.057800293,1,0.0089267185,0.60678434,10.847289,0.1794300993410543,1.4469779
0.11517334,0.01117065,0.011170651,0.089153424,0.057495117,-0.057678223,0,0.008915344,0.47445253,10.501532,0.10435334714456869,1.7375045
0.09613037,0.011134843,0.011134842,0.088773206,0.045776367,-0.050354004,1,0.008877322,0.4383508,10.377328,0.09050519169329073,1.8850358
0.09713745,0.011163551,0.01116355,0.089049794,0.04425049,-0.052886963,0,0.008904981,0.58881074,10.673349,0.1294834514776358,1.8381603
0.08325195,0.010263686,0.010263686,0.08171999,0.04019165,-0.043060303,0,0.008172001,0.5498007,10.547826,0.12839456869009586,1.8106399
0.10610962,0.011104262,0.0111042615,0.08837955,0.051513672,-0.054595947,0,0.008837955,0.60953784,10.77336,0.1893283246805112,1.4732214
0.10372925,0.011115608,0.011115608,0.088631704,0.053619385,-0.050109863,1,0.008863171,0.59368,10.747878,0.1759200903554313,1.6443322
0.091156006,0.010235792,0.010235792,0.08101962,0.044647217,-0.04650879,0,0.008101963,0.5121851,10.609371,0.1470475364416933,1.5066878
0.086120605,0.010258489,0.010258489,0.08073148,0.04360962,-0.042510986,0,0.00807315,0.301478,9.81088,0.050873290235623,2.0079226
0.08880615,0.010227097,0.010227096,0.0819373,0.04269409,-0.04611206,1,0.008193731,0.43441322,10.679237,0.13971863767971246,1.3281146
0.11160278,0.012026015,0.012026014,0.09440105,0.05319214,-0.058410645,0,0.009440106,0.77458054,10.880854,0.23273855581070288,1.8962271
0.10910034,0.011139713,0.011139713,0.08646793,0.055145264,-0.053955078,0,0.00864679,0.32626423,9.964258,0.05972475289536741,2.0346725
0.10986328,0.011132523,0.0111325225,0.08888234,0.052642822,-0.05722046,1,0.008888235,0.5920025,10.747773,0.13740827176517573,1.6921862
0.112457275,0.011241333,0.011241333,0.08919188,0.057250977,-0.0552063,0,0.008919191,0.586577,10.75197,0.1892986846046326,1.6152163
0.10562134,0.011161475,0.011161475,0.089256965,0.054595947,-0.05102539,0,0.0089257,0.5467726,10.653255,0.1351322259384984,1.61649
0.099823,0.010176516,0.010176515,0.08098352,0.04800415,-0.051818848,1,0.008098354,0.5082997,10.490358,0.10994128144968052,1.7693001
0.10592651,0.011098406,0.011098405,0.08836444,0.050720215,-0.0552063,1,0.0088364445,0.52487963,10.501374,0.11264944838258786,1.8853854
0.09680176,0.011102986,0.011102982,0.088803776,0.04827881,-0.04852295,1,0.008880377,0.49277568,10.4888315,0.10778535593051118,1.8271946
0.103393555,0.011055583,0.011055583,0.08803245,0.054656982,-0.048736572,1,0.008803247,0.5718386,10.72459,0.1790619383985623,1.6477737
0.10324097,0.011268351,0.011268351,0.08979536,0.051330566,-0.0519104,1,0.008979534,0.6473489,10.774007,0.15462291583466453,1.7136766
0.092681885,0.011140001,0.01114,0.08894111,0.045440674,-0.04724121,0,0.008894114,0.48696867,10.619387,0.15186638877795527,1.5185308
0.08908081,0.010167488,0.010167487,0.08117027,0.046844482,-0.042236328,0,0.008117027,0.48317784,10.625527,0.15505503694089456,1.4604975
0.11227417,0.011301365,0.011301364,0.08971741,0.056549072,-0.055725098,1,0.008971741,0.533236,10.76129,0.1663354258186901,1.5482008
0.09436035,0.011206859,0.011206859,0.089340426,0.047027588,-0.047332764,2,0.008934044,0.47467384,10.584799,0.14591029353035143,1.6029572
0.11102295,0.011340571,0.011340569,0.09003886,0.054779053,-0.056243896,1,0.009003886,0.62221956,10.756815,0.1469430161741214,1.7109276
0.10159302,0.011215511,0.011215508,0.08942105,0.053619385,-0.047973633,1,0.008942106,0.5895145,10.693863,0.15126890724840256,1.7453426
0.13708496,0.012150723,0.012150722,0.08907082,0.06637573,-0.07070923,2,0.008907083,0.3613394,10.436663,0.1019135008985623,1.6514586
0.102142334,0.011132342,0.01113234,0.08871956,0.054840088,-0.047302246,0,0.008871955,0.59753865,10.611448,0.12974709215255592,1.8642945
0.09298706,0.010263757,0.010263756,0.08183856,0.05117798,-0.041809082,0,0.008183854,0.43621707,10.380091,0.09030395117811502,1.7516816
0.11331177,0.012108516,0.012108514,0.09556196,0.05621338,-0.05709839,2,0.009556197,0.3906256,10.608953,0.13010433306709265,1.4097075
0.11029053,0.012077607,0.012077608,0.0951537,0.052581787,-0.05770874,4,0.00951537,0.42880332,10.468313,0.10145953973642173,1.7952137
0.08956909,0.011128849,0.011128849,0.08942482,0.043701172,-0.04586792,1,0.008942485,0.43777373,10.635054,0.12857552915335463,1.4521657
0.111450195,0.011317333,0.011317334,0.09011224,0.063690186,-0.04776001,0,0.009011227,0.5757674,10.771597,0.17953929962060702,1.5803194
0.1121521,0.011134683,0.011134681,0.088886075,0.050598145,-0.061553955,1,0.008888607,0.519477,10.518631,0.11433737270367413,1.84601
0.09295654,0.010197331,0.010197331,0.0810066,0.045715332,-0.04724121,0,0.00810066,1.0353091,10.945654,0.2746355830670926,1.8034275
0.093688965,0.010263853,0.010263853,0.081955224,0.04736328,-0.046325684,0,0.008195523,0.8917309,10.945075,0.24922623801916932,1.5524987
0.11126709,0.011348596,0.011348596,0.090311944,0.054382324,-0.056884766,1,0.009031198,0.57613534,10.728338,0.1355159869209265,1.7200637
0.09475708,0.011158368,0.011158367,0.08898195,0.046783447,-0.047973633,1,0.008898198,0.51385516,10.641071,0.15502695686900958,1.5462012
0.09375,0.011178659,0.011178659,0.08952515,0.048309326,-0.045440674,0,0.008952514,0.5082919,10.498832,0.10874007837460063,1.8492087
0.10046387,0.012006379,0.012006378,0.09462923,0.048095703,-0.052368164,3,0.0094629275,0.42253947,10.327863,0.09504480331469649,1.9640639
0.0977478,0.011083463,0.01108346,0.0883983,0.04849243,-0.04925537,1,0.008839831,0.5091741,10.688585,0.16098461212060702,1.6529319
0.092285156,0.011085956,0.011085956,0.08850587,0.047912598,-0.04437256,0,0.008850589,0.46960002,10.5421505,0.14685721595447285,1.6438735
0.10241699,0.011143483,0.011143478,0.08897913,0.049560547,-0.052856445,0,0.008897913,0.7499435,10.872446,0.2051842052715655,1.59619
0.096191406,0.010214311,0.01021431,0.0811015,0.050323486,-0.04586792,0,0.00811015,0.31197625,9.9276285,0.05498702076677316,1.9462423
0.09234619,0.011099413,0.011099411,0.08870566,0.047027588,-0.045318604,0,0.008870565,0.32581893,10.16086,0.08126060802715655,1.8332361
0.08319092,0.010259239,0.010259239,0.08185819,0.038879395,-0.044311523,1,0.008185821,0.3466644,10.121366,0.057852748103035145,1.8706243
0.093688965,0.0110532595,0.01105326,0.08828191,0.046173096,-0.04751587,0,0.008828191,0.45824447,10.511335,0.14055947983226838,1.6660645
0.09048462,0.010176781,0.010176781,0.08106805,0.040252686,-0.050231934,0,0.0081068035,0.49838024,10.518919,0.11211904702476039,1.6818694
0.10681152,0.012079964,0.0120799625,0.09539278,0.05038452,-0.056427002,4,0.00953928,0.40857568,10.428569,0.0963895267571885,1.7851408
0.09555054,0.011182547,0.011182547,0.08928826,0.04663086,-0.048919678,1,0.008928826,0.46955854,10.612196,0.14415996904952078,1.5588477
0.12088013,0.012125726,0.012125726,0.09506517,0.061065674,-0.059814453,4,0.009506519,0.3161319,10.158833,0.10335962460063898,1.8377739
0.10247803,0.011119234,0.011119234,0.08867841,0.051940918,-0.05053711,1,0.008867844,0.5129013,10.701801,0.13620550868610223,1.436268
0.094573975,0.011115683,0.011115683,0.08906361,0.05001831,-0.044555664,1,0.008906351,0.33387733,10.281834,0.07529203274760383,1.7512003
0.09811401,0.0112513285,0.0112513285,0.08954638,0.05117798,-0.046936035,1,0.008954636,0.64014685,10.786156,0.15169478833865815,1.6891494
0.09194946,0.010253121,0.010253122,0.081863865,0.046875,-0.045074463,0,0.008186389,0.511508,10.644394,0.17209496056309903,1.4851986
0.109954834,0.011872784,0.011872783,0.09354437,0.052001953,-0.05795288,2,0.0093544405,0.4004273,10.37498,0.09092951277955272,1.7956055
0.1010437,0.010254473,0.010254474,0.08065982,0.04837036,-0.05267334,0,0.008065983,0.5096055,10.634512,0.15693172174520767,1.4724985
0.10070801,0.011190459,0.011190458,0.08931047,0.0463562,-0.054351807,1,0.00893105,0.42188412,10.479409,0.13415098342651757,1.6539627
0.110443115,0.011132123,0.011132123,0.088753276,0.057861328,-0.052581787,0,0.008875326,0.6985239,10.889074,0.2290475863618211,1.4481453
0.10394287,0.011271269,0.01127127,0.089279555,0.056915283,-0.047027588,0,0.008927956,0.4622512,10.379448,0.09360179962060702,1.9708476
0.091308594,0.01114847,0.01114847,0.08906657,0.04638672,-0.044921875,1,0.00890666,0.5195766,10.730247,0.14534557208466453,1.408308
0.100372314,0.011021717,0.011021716,0.087783605,0.050811768,-0.049560547,0,0.008778363,0.59881127,10.644091,0.12591260233626198,1.9430394
0.09225464,0.0102111865,0.010211186,0.081733644,0.041992188,-0.05026245,1,0.008173366,0.5449012,10.55266,0.11979426667332269,1.7464415
0.09597778,0.011092524,0.011092523,0.08852519,0.04953003,-0.046447754,0,0.008852521,0.47819388,10.571196,0.14942498252795527,1.6126344
0.09655762,0.011245707,0.011245707,0.08950512,0.050109863,-0.046447754,0,0.008950514,0.7196198,10.873649,0.23904253194888178,1.4849857
0.082855225,0.010243146,0.010243146,0.08179472,0.040496826,-0.0423584,2,0.008179474,0.48295954,10.639005,0.15880840654952078,1.4678175
0.08526611,0.010251428,0.010251428,0.081967786,0.04208374,-0.043182373,1,0.00819678,0.46295616,10.412098,0.09643944688498403,1.8068155
0.13787842,0.0120929,0.0120929,0.094529405,0.06826782,-0.069610596,0,0.00945294,0.89891154,11.0192795,0.29677203973642174,1.7767581
0.089538574,0.010275428,0.010275428,0.08180521,0.043701172,-0.045837402,0,0.008180521,0.5666337,10.57871,0.13053177416134185,1.7344558
0.118896484,0.011089897,0.011089896,0.08473529,0.0625,-0.056396484,0,0.008473531,0.5015724,10.532009,0.11067604333067092,1.9154104
0.101379395,0.011207802,0.0112078,0.089264445,0.04623413,-0.055145264,1,0.008926445,0.4647258,10.4505205,0.10096969848242812,1.8431702
0.10583496,0.011020556,0.011020555,0.087735824,0.048950195,-0.056884766,0,0.008773587,0.44698387,10.338036,0.08844598642172524,1.9535909
0.113586426,0.011114671,0.011114669,0.08802993,0.056365967,-0.05722046,0,0.008802996,0.5332163,10.489663,0.10851855780750799,1.9430989
0.112579346,0.0112975165,0.011297516,0.08986376,0.059143066,-0.05343628,1,0.008986378,0.88382417,10.954209,0.24774267422124602,1.6440648
0.09851074,0.011191958,0.011191959,0.08936349,0.051330566,-0.047180176,2,0.008936352,0.469918,10.659443,0.126188723043131,1.4519383
0.104278564,0.011070326,0.011070324,0.088333316,0.0524292,-0.051849365,0,0.008833332,0.4613394,10.537076,0.14437212959265175,1.6393467
0.11779785,0.011401269,0.011401263,0.09068603,0.052734375,-0.06506348,1,0.0090686055,0.6305746,10.773018,0.15236247004792333,1.6992991
0.09057617,0.011147065,0.011147065,0.0888583,0.043060303,-0.04751587,1,0.008885834,0.43643513,10.364151,0.0914443140974441,1.891961
0.0927124,0.011014075,0.011014075,0.08774175,0.046691895,-0.046020508,1,0.008774176,0.4577431,10.437384,0.10024429662539937,1.811174
0.09780884,0.011068642,0.011068642,0.08827249,0.04623413,-0.051574707,0,0.008827251,0.4847361,10.56207,0.14477149061501599,1.6387498
0.1027832,0.011180386,0.011180385,0.088873275,0.05206299,-0.050720215,1,0.008887331,0.5694875,10.715783,0.1312727760583067,1.7281156
0.09786987,0.011169582,0.01116958,0.08927004,0.050567627,-0.047302246,1,0.008927005,0.45674267,10.546263,0.11503157448083066,1.6106524
0.10168457,0.0111603625,0.0111603625,0.08903285,0.04925537,-0.0524292,1,0.008903284,0.47593215,10.5862465,0.15050762529952078,1.5895181
0.11090088,0.012180005,0.012180006,0.09604591,0.055633545,-0.055267334,1,0.009604593,0.30625236,10.096537,0.0830234125399361,1.8631527
0.1144104,0.0111074755,0.0111074755,0.08804748,0.05529785,-0.05911255,0,0.00880475,0.3599525,10.185149,0.07396914936102236,1.8863969
